7372,Realm First! Explore Tanner Camp in Searing Gorge
7373,Realm First! Explore Grimesilt Dig Site in Searing Gorge
7374,Realm First! Explore Dustfire Valley in Searing Gorge
7375,Realm First! Explore Dreadmaul Rock in Burning Steppes
7376,Realm First! Explore Morgan's Vigil in Burning Steppes
7377,Realm First! Explore Terror Wing Path in Burning Steppes
7378,Realm First! Explore Blackrock Pass in Burning Steppes
7379,Realm First! Explore Ruins of Thaurissan in Burning Steppes
7380,Realm First! Explore The Pillar of Ash in Burning Steppes
7381,Realm First! Explore Blackrock Stronghold in Burning Steppes
7382,Realm First! Explore Draco'dar in Burning Steppes
7383,Realm First! Explore Altar of Storms in Burning Steppes
7384,Realm First! Explore Blackrock Mountain in Burning Steppes
7385,Realm First! Explore Northshire Valley in Elwynn Forest
7386,Realm First! Explore Goldshire in Elwynn Forest
7387,Realm First! Explore Fargodeep Mine in Elwynn Forest
7388,Realm First! Explore Stormwind City in Elwynn Forest
7389,Realm First! Explore Forest's Edge in Elwynn Forest
7390,Realm First! Explore Jerod's Landing in Elwynn Forest
7391,Realm First! Explore Tower of Azora in Elwynn Forest
7392,Realm First! Explore Brackwell Pumpkin Patch in Elwynn Forest
7393,Realm First! Explore Eastvale Logging Camp in Elwynn Forest
7394,Realm First! Explore Ridgepoint Tower in Elwynn Forest
7395,Realm First! Explore Crystal Lake in Elwynn Forest
7396,Realm First! Explore Stone Cairn Lake in Elwynn Forest
7397,Realm First! Explore Deadman's Crossing in Deadwind Pass
7398,Realm First! Explore The Vice in Deadwind Pass
7399,Realm First! Explore Karazhan in Deadwind Pass
7400,Realm First! Explore The Hushed Bank in Duskwood
7401,Realm First! Explore Addle's Stead in Duskwood
7402,Realm First! Explore Raven Hill in Duskwood
7403,Realm First! Explore Raven Hill Cemetery in Duskwood
7404,Realm First! Explore Vul'Gol Ogre Mound in Duskwood
7405,Realm First! Explore Twilight Grove in Duskwood
7406,Realm First! Explore The Yorgen Farmstead in Duskwood
7407,Realm First! Explore Brightwood Grove in Duskwood
7408,Realm First! Explore The Rotting Orchard in Duskwood
7409,Realm First! Explore Tranquil Gardens Cemetery in Duskwood
7410,Realm First! Explore Darkshire in Duskwood
7411,Realm First! Explore Manor Mistmantle in Duskwood
7412,Realm First! Explore The Darkened Bank in Duskwood
7413,Realm First! Explore Stonewrought Dam in Loch Modan
7414,Realm First! Explore Mo'grosh Stronghold in Loch Modan
7415,Realm First! Explore The Loch in Loch Modan
7416,Realm First! Explore Silver Stream Mine in Loch Modan
7417,Realm First! Explore North Gate Pass in Loch Modan
7418,Realm First! Explore The Farstrider Lodge in Loch Modan
7419,Realm First! Explore Ironband's Excavation Site in Loch Modan
7420,Realm First! Explore Grizzlepaw Ridge in Loch Modan
7421,Realm First! Explore Thelsamar in Loch Modan
7422,Realm First! Explore Stonesplinter Valley in Loch Modan
7423,Realm First! Explore Valley of Kings in Loch Modan
7424,Realm First! Explore Lakeshire in Redridge Mountains
7425,Realm First! Explore Three Corners in Redridge Mountains
7426,Realm First! Explore Lakeridge Highway in Redridge Mountains
7427,Realm First! Explore Lake Everstill in Redridge Mountains
7428,Realm First! Explore Redridge Canyons in Redridge Mountains
7429,Realm First! Explore Render's Camp in Redridge Mountains
7430,Realm First! Explore Alther's Mill in Redridge Mountains
7431,Realm First! Explore Stonewatch in Redridge Mountains
7432,Realm First! Explore Render's Valley in Redridge Mountains
7433,Realm First! Explore Stonewatch Falls in Redridge Mountains
7434,Realm First! Explore Galardell Valley in Redridge Mountains
7435,Realm First! Explore Booty Bay in Stranglethorn Vale
7436,Realm First! Explore Nesingwary's Expedition in Stranglethorn Vale
7437,Realm First! Explore Grom'gol Base Camp in Stranglethorn Vale
7438,Realm First! Explore Rebel Camp in Stranglethorn Vale
7439,Realm First! Explore Kurzen's Compound in Stranglethorn Vale
7440,Realm First! Explore Wild Shore in Stranglethorn Vale
7441,Realm First! Explore Nek'mani Wellspring in Stranglethorn Vale
7442,Realm First! Explore Mistvale Valley in Stranglethorn Vale
7443,Realm First! Explore Bloodsail Compound in Stranglethorn Vale
7444,Realm First! Explore Ruins of Aboraz in Stranglethorn Vale
7445,Realm First! Explore Ruins of Jubuwal in Stranglethorn Vale
7446,Realm First! Explore Crystalvein Mine in Stranglethorn Vale
7447,Realm First! Explore Ziata'jai Ruins in Stranglethorn Vale
7448,Realm First! Explore Gurubashi Arena in Stranglethorn Vale
7449,Realm First! Explore Ruins of Zul'Mamwe in Stranglethorn Vale
7450,Realm First! Explore Balia'mah Ruins in Stranglethorn Vale
7451,Realm First! Explore Mizjah Ruins in Stranglethorn Vale
7452,Realm First! Explore Mosh'Ogg Ogre Mound in Stranglethorn Vale
7453,Realm First! Explore Venture Co. Base Camp in Stranglethorn Vale
7454,Realm First! Explore Lake Nazferiti in Stranglethorn Vale
7455,Realm First! Explore Kal'ai Ruins in Stranglethorn Vale
7456,Realm First! Explore Bal'lal Ruins in Stranglethorn Vale
7457,Realm First! Explore The Vile Reef in Stranglethorn Vale
7458,Realm First! Explore Zuuldaia Ruins in Stranglethorn Vale
7459,Realm First! Explore Ruins of Zul'Kunda in Stranglethorn Vale
7460,Realm First! Explore Jaguero Isle in Stranglethorn Vale
7461,Realm First! Explore Zul'Gurub in Stranglethorn Vale
7462,Realm First! Explore Itharius's Cave in Swamp of Sorrows
7463,Realm First! Explore Misty Valley in Swamp of Sorrows
7464,Realm First! Explore The Harborage in Swamp of Sorrows
7465,Realm First! Explore Splinterspear Junction in Swamp of Sorrows
7466,Realm First! Explore The Shifting Mire in Swamp of Sorrows
7467,Realm First! Explore Stonard in Swamp of Sorrows
7468,Realm First! Explore Pool of Tears in Swamp of Sorrows
7469,Realm First! Explore Stagalbog in Swamp of Sorrows
7470,Realm First! Explore Sorrowmurk in Swamp of Sorrows
7471,Realm First! Explore Fallow Sanctuary in Swamp of Sorrows
7472,Realm First! Explore Misty Reed Strand in Swamp of Sorrows
7473,Realm First! Explore Sentinel Hill in Westfall
7474,Realm First! Explore Saldean's Farm in Westfall
7475,Realm First! Explore Furlbrow's Pumpkin Farm in Westfall
7476,Realm First! Explore The Jansen Stead in Westfall
7477,Realm First! Explore Jangolode Mine in Westfall
7478,Realm First! Explore The Molsen Farm in Westfall
7479,Realm First! Explore Gold Coast Quarry in Westfall
7480,Realm First! Explore The Dead Acre in Westfall
7481,Realm First! Explore Moonbrook in Westfall
7482,Realm First! Explore Alexston Farmstead in Westfall
7483,Realm First! Explore Demont's Place in Westfall
7484,Realm First! Explore Westfall Lighthouse in Westfall
7485,Realm First! Explore The Dagger Hills in Westfall
7486,Realm First! Explore The Dust Plains in Westfall
7487,Realm First! Explore Menethil Harbor in Wetlands
7488,Realm First! Explore Black Channel Marsh in Wetlands
7489,Realm First! Explore Bluegill Marsh in Wetlands
7490,Realm First! Explore Whelgar's Excavation Site in Wetlands
7491,Realm First! Explore Sundown Marsh in Wetlands
7492,Realm First! Explore Saltspray Glen in Wetlands
7493,Realm First! Explore Ironbeard's Tomb in Wetlands
7494,Realm First! Explore Dun Modr in Wetlands
7495,Realm First! Explore Angerfang Encampment in Wetlands
7496,Realm First! Explore Dun Algaz in Wetlands
7497,Realm First! Explore The Green Belt in Wetlands
7498,Realm First! Explore Mosshide Fen in Wetlands
7499,Realm First! Explore Direforge Hill in Wetlands
7500,Realm First! Explore Raptor Ridge in Wetlands
7501,Realm First! Explore Grim Batol in Wetlands
7502,Realm First! Explore Shadowglen in Teldrassil
7503,Realm First! Explore Ban'ethil Hollow in Teldrassil
7504,Realm First! Explore Dolanaar in Teldrassil
7505,Realm First! Explore Gnarlpine Hold in Teldrassil
7506,Realm First! Explore Lake Al'Ameth in Teldrassil
7507,Realm First! Explore Pools of Arlithrien in Teldrassil
7508,Realm First! Explore Starbreeze Village in Teldrassil
7509,Realm First! Explore The Oracle Glade in Teldrassil
7510,Realm First! Explore Wellspring Lake in Teldrassil
7511,Realm First! Explore Darnassus in Teldrassil
7512,Realm First! Explore Rut'theran Village in Teldrassil
7513,Realm First! Explore Auberdine in Darkshore
7514,Realm First! Explore Ruins of Mathystra in Darkshore
7515,Realm First! Explore Tower of Althalaxx in Darkshore
7516,Realm First! Explore Cliffspring River in Darkshore
7517,Realm First! Explore Bashal'Aran in Darkshore
7518,Realm First! Explore Ameth'Aran in Darkshore
7519,Realm First! Explore Grove of the Ancients in Darkshore
7520,Realm First! Explore Remtravel's Excavation in Darkshore
7521,Realm First! Explore The Master's Glaive in Darkshore
7522,Realm First! Explore The Zoram Strand in Ashenvale
7523,Realm First! Explore Lake Falathim in Ashenvale
7524,Realm First! Explore Maestra's Post in Ashenvale
7525,Realm First! Explore Thistlefur Village in Ashenvale
7526,Realm First! Explore The Shrine of Aessina in Ashenvale
7527,Realm First! Explore Fire Scar Shrine in Ashenvale
7528,Realm First! Explore Astranaar in Ashenvale
7529,Realm First! Explore Iris Lake in Ashenvale
7530,Realm First! Explore The Ruins of Stardust in Ashenvale
7531,Realm First! Explore Mystral Lake in Ashenvale
7532,Realm First! Explore The Howling Vale in Ashenvale
7533,Realm First! Explore Raynewood Retreat in Ashenvale
7534,Realm First! Explore Fallen Sky Lake in Ashenvale
7535,Realm First! Explore Splintertree Post in Ashenvale
7536,Realm First! Explore Satyrnaar in Ashenvale
7537,Realm First! Explore Bough Shadow in Ashenvale
7538,Realm First! Explore Warsong Lumber Camp in Ashenvale
7539,Realm First! Explore Felfire Hill in Ashenvale
7540,Realm First! Explore The Great Lift in Thousand Needles
7541,Realm First! Explore Darkcloud Pinnacle in Thousand Needles
7542,Realm First! Explore The Screeching Canyon in Thousand Needles
7543,Realm First! Explore Freewind Post in Thousand Needles
7544,Realm First! Explore Splithoof Crag in Thousand Needles
7545,Realm First! Explore Windbreak Canyon in Thousand Needles
7546,Realm First! Explore The Shimmering Flats in Thousand Needles
7547,Realm First! Explore Camp E'thok in Thousand Needles
7548,Realm First! Explore Highperch in Thousand Needles
7549,Realm First! Explore Camp Aparaje in Stonetalon Mountains
7550,Realm First! Explore Grimtotem Post in Stonetalon Mountains
7551,Realm First! Explore Malaka'jin in Stonetalon Mountains
7552,Realm First! Explore Webwinder Path in Stonetalon Mountains
7553,Realm First! Explore Boulderslide Ravine in Stonetalon Mountains
7554,Realm First! Explore Sishir Canyon in Stonetalon Mountains
7555,Realm First! Explore Windshear Crag in Stonetalon Mountains
7556,Realm First! Explore Sun Rock Retreat in Stonetalon Mountains
7557,Realm First! Explore The Charred Vale in Stonetalon Mountains
7558,Realm First! Explore Mirkfallon Lake in Stonetalon Mountains
7559,Realm First! Explore Stonetalon Peak in Stonetalon Mountains
7560,Realm First! Explore Tethris Aran in Desolace
7561,Realm First! Explore Nijel's Point in Desolace
7562,Realm First! Explore Sargeron in Desolace
7563,Realm First! Explore Thunder Axe Fortress in Desolace
7564,Realm First! Explore Kormek's Hut in Desolace
7565,Realm First! Explore Kolkar Village in Desolace
7566,Realm First! Explore Ethel Rethor in Desolace
7567,Realm First! Explore Valley of Spears in Desolace
7568,Realm First! Explore Kodo Graveyard in Desolace
7569,Realm First! Explore Shadowprey Village in Desolace
7570,Realm First! Explore Gelkis Village in Desolace
7571,Realm First! Explore Mannoroc Coven in Desolace
7572,Realm First! Explore Magram Village in Desolace
7573,Realm First! Explore Shadowbreak Ravine in Desolace
7574,Realm First! Explore Ranazjar Isle in Desolace
7575,Realm First! Explore Dream Bough in Feralas
7576,Realm First! Explore Oneiros in Feralas
7577,Realm First! Explore Ruins of Ravenwind in Feralas
7578,Realm First! Explore The Twin Colossals in Feralas
7579,Realm First! Explore The Forgotten Coast in Feralas
7580,Realm First! Explore Dire Maul in Feralas
7581,Realm First! Explore Feral Scar Vale in Feralas
7582,Realm First! Explore Frayfeather Highlands in Feralas
7583,Realm First! Explore Ruins of Isildien in Feralas
7584,Realm First! Explore The Writhing Deep in Feralas
7585,Realm First! Explore Camp Mojache in Feralas
7586,Realm First! Explore Grimtotem Compound in Feralas
7587,Realm First! Explore Gordunni Outpost in Feralas
7588,Realm First! Explore Sardor Isle in Feralas
7589,Realm First! Explore Isle of Dread in Feralas
7590,Realm First! Explore Lower Wilds in Feralas
7591,Realm First! Explore Theramore Isle in Dustwallow Marsh
7592,Realm First! Explore Witch Hill in Dustwallow Marsh
7593,Realm First! Explore Brackenwall Village in Dustwallow Marsh
7594,Realm First! Explore The Quagmire in Dustwallow Marsh
7595,Realm First! Explore The Den of Flame in Dustwallow Marsh
7596,Realm First! Explore Wyrmbog in Dustwallow Marsh
7597,Realm First! Explore Alcaz Island in Dustwallow Marsh
7598,Realm First! Explore Gadgetzan in Tanaris Desert
7599,Realm First! Explore Sandsorrow Watch in Tanaris Desert
7600,Realm First! Explore Noonshade Ruins in Tanaris Desert
7601,Realm First! Explore Steamwheedle Port in Tanaris Desert
7602,Realm First! Explore Zalashji's Den in Tanaris Desert
7603,Realm First! Explore Lost Rigger Cove in Tanaris Desert
7604,Realm First! Explore Waterspring Field in Tanaris Desert
7605,Realm First! Explore Abyssal Sands in Tanaris Desert
7606,Realm First! Explore Broken Pillar in Tanaris Desert
7607,Realm First! Explore The Noxious Lair in Tanaris Desert
7608,Realm First! Explore Dunemaul Compound in Tanaris Desert
7609,Realm First! Explore Southbreak Shore in Tanaris Desert
7610,Realm First! Explore The Gaping Chasm in Tanaris Desert
7611,Realm First! Explore Eastmoon Ruins in Tanaris Desert
7612,Realm First! Explore Land's End Beach in Tanaris Desert
7613,Realm First! Explore Southmoon Ruins in Tanaris Desert
7614,Realm First! Explore Valley of the Watchers in Tanaris Desert
7615,Realm First! Explore Thistleshrub Valley in Tanaris Desert
7616,Realm First! Explore Zul'Farrak in Tanaris Desert
7617,Realm First! Explore Caverns of Time in Tanaris Desert
7618,Realm First! Explore Bay of Storms in Azshara
7619,Realm First! Explore The Shattered Strand in Azshara
7620,Realm First! Explore Jagged Reef in Azshara
7621,Realm First! Explore Bitter Reaches in Azshara
7622,Realm First! Explore Tower of Eldara in Azshara
7623,Realm First! Explore Temple of Arkkoran in Azshara
7624,Realm First! Explore Legash Encampment in Azshara
7625,Realm First! Explore Thalassian Base Camp in Azshara
7626,Realm First! Explore Ursolan in Azshara
7627,Realm First! Explore Timbermaw Hold in Azshara
7628,Realm First! Explore Valormok in Azshara
7629,Realm First! Explore Haldarr Encampment in Azshara
7630,Realm First! Explore Shadowsong Shrine in Azshara
7631,Realm First! Explore Ruins of Eldarath in Azshara
7632,Realm First! Explore Southridge Beach in Azshara
7633,Realm First! Explore Ravencrest Monument in Azshara
7634,Realm First! Explore Lake Mennar in Azshara
7635,Realm First! Explore The Ruined Reaches in Azshara
7636,Realm First! Explore Forlorn Ridge in Azshara
7637,Realm First! Explore Felpaw Village in Felwood
7638,Realm First! Explore Talonbranch Glade in Felwood
7639,Realm First! Explore Irontree Woods in Felwood
7640,Realm First! Explore Jadefire Run in Felwood
7641,Realm First! Explore Shatter Scar Vale in Felwood
7642,Realm First! Explore Bloodvenom Falls in Felwood
7643,Realm First! Explore Jaedenar in Felwood
7644,Realm First! Explore Ruins of Constellas in Felwood
7645,Realm First! Explore Jadefire Glen in Felwood
7646,Realm First! Explore Emerald Sanctuary in Felwood
7647,Realm First! Explore Deadwood Village in Felwood
7648,Realm First! Explore Morlos'Aran in Felwood
7649,Realm First! Explore Fire Plume Ridge in Un'Goro Crater
7650,Realm First! Explore Golakka Hot Springs in Un'Goro Crater
7651,Realm First! Explore Terror Run in Un'Goro Crater
7652,Realm First! Explore The Slithering Scar in Un'Goro Crater
7653,Realm First! Explore The Marshlands in Un'Goro Crater
7654,Realm First! Explore Ironstone Plateau in Un'Goro Crater
7655,Realm First! Explore Lakkari Tar Pits in Un'Goro Crater
7656,Realm First! Explore Lake Elune'ara in Moonglade
7657,Realm First! Explore The Crystal Vale in Silithus
7658,Realm First! Explore Valor's Rest in Silithus
7659,Realm First! Explore Cenarion Hold in Silithus
7660,Realm First! Explore Hive'Zora in Silithus
7661,Realm First! Explore Hive'Regal in Silithus
7662,Realm First! Explore The Scarab Wall in Silithus
7663,Realm First! Explore Staghelm Point in Silithus
7664,Realm First! Explore Frostfire Hot Springs in Winterspring
7665,Realm First! Explore Timbermaw Post in Winterspring
7666,Realm First! Explore Lake Kel'Theril in Winterspring
7667,Realm First! Explore Starfall Village in Winterspring
7668,Realm First! Explore Mazthoril in Winterspring
7669,Realm First! Explore Everlook in Winterspring
7670,Realm First! Explore Frostwhisper Gorge in Winterspring
7671,Realm First! Explore Darkwhisper Gorge in Winterspring
7672,Realm First! Explore Owl Wing Thicket in Winterspring
7673,Realm First! Explore Ice Thistle Hills in Winterspring
7674,Realm First! Explore Winterfall Village in Winterspring
7675,Realm First! Explore The Hidden Grove in Winterspring
7676,Realm First! Explore Frostsaber Rock in Winterspring
7677,Homewrecker
7678,Realm First! Homewrecker! Kissed Misha in Dire Bear form
7681,Realm First! Died to Hogger!
7682,Realm First! Conqueror of Blackwing Lair 25 Man
7683,Realm First! Conqueror of Blackwing Lair 10 Man
8000,Flex: High Priest Venoxis
8001,Flex: High Priestess Mar'li
8002,Flex: Bloodlord Mandokir
8003,Flex: High Priest Thekal
8004,Flex: Jin'do the Hexxer
8005,Flex: Hakkar
8006,Flex: High Priestess Jeklik
8007,Flex: High Priestess Arlokk
8008,Flex: Gahz'ranka
8009,Flex: Gri'lek
8010,Flex: Renataki
8011,Flex: Wushoolay
8012,Flex: Hazza'rah
8013,Flex Heroic: High Priest Venoxis
8014,Flex Heroic: High Priestess Mar'li
8015,Flex Heroic: Bloodlord Mandokir
8016,Flex Heroic: High Priest Thekal
8017,Flex Heroic: Jin'do the Hexxer
8018,Flex Heroic: Hakkar
8019,Flex Heroic: High Priestess Jeklik
8020,Flex Heroic: High Priestess Arlokk
8021,Flex Heroic: Gahz'ranka
8022,Flex Heroic: Gri'lek
8023,Flex Heroic: Renataki
8024,Flex Heroic: Wushoolay
8025,Flex Heroic: Hazza'rah
8026,Ascended: High Priest Venoxis (10 Player)
8027,Ascended: High Priestess Mar'li (10 Player)
8028,Ascended: Bloodlord Mandokir (10 Player)
8029,Ascended: High Priest Thekal (10 Player)
8030,Ascended: Jin'do the Hexxer (10 Player)
8031,Ascended: Hakkar (10 Player)
8032,Ascended: High Priestess Jeklik (10 Player)
8033,Ascended: High Priestess Arlokk (10 Player)
8034,Ascended: Gahz'ranka (10 Player)
8035,Ascended: Gri'lek (10 Player)
8036,Ascended: Renataki (10 Player)
8037,Ascended: Wushoolay (10 Player)
8038,Ascended: Hazza'rah (10 Player)
8039,Ascended: High Priest Venoxis (25 Player)
8040,Ascended: High Priestess Mar'li (25 Player)
8041,Ascended: Bloodlord Mandokir (25 Player)
8042,Ascended: High Priest Thekal (25 Player)
8043,Ascended: Jin'do the Hexxer (25 Player)
8044,Ascended: Hakkar (25 Player)
8045,Ascended: High Priestess Jeklik (25 Player)
8046,Ascended: High Priestess Arlokk (25 Player)
8047,Ascended: Gahz'ranka (25 Player)
8048,Ascended: Gri'lek (25 Player)
8049,Ascended: Renataki (25 Player)
8050,Ascended: Wushoolay (25 Player)
8051,Ascended: Hazza'rah (25 Player)
8052,Realm First! Flex: High Priest Venoxis
8053,Realm First! Flex: High Priestess Mar'li
8054,Realm First! Flex: Bloodlord Mandokir
8055,Realm First! Flex: High Priest Thekal
8056,Realm First! Flex: Jin'do the Hexxer
8057,Realm First! Flex: Hakkar
8058,Realm First! Flex: High Priestess Jeklik
8059,Realm First! Flex: High Priestess Arlokk
8060,Realm First! Flex: Gahz'ranka
8061,Realm First! Flex: Gri'lek
8062,Realm First! Flex: Renataki
8063,Realm First! Flex: Wushoolay
8064,Realm First! Flex: Hazza'rah
8065,Realm First! Flex Heroic: High Priest Venoxis
8066,Realm First! Flex Heroic: High Priestess Mar'li
8067,Realm First! Flex Heroic: Bloodlord Mandokir
8068,Realm First! Flex Heroic: High Priest Thekal
8069,Realm First! Flex Heroic: Jin'do the Hexxer
8070,Realm First! Flex Heroic: Hakkar
8071,Realm First! Flex Heroic: High Priestess Jeklik
8072,Realm First! Flex Heroic: High Priestess Arlokk
8073,Realm First! Flex Heroic: Gahz'ranka
8074,Realm First! Flex Heroic: Gri'lek
8075,Realm First! Flex Heroic: Renataki
8076,Realm First! Flex Heroic: Wushoolay
8077,Realm First! Flex Heroic: Hazza'rah
8078,Realm First! Ascended: High Priest Venoxis (10 Player)
8079,Realm First! Ascended: High Priestess Mar'li (10 Player)
8080,Realm First! Ascended: Bloodlord Mandokir (10 Player)
8081,Realm First! Ascended: High Priest Thekal (10 Player)
8082,Realm First! Ascended: Jin'do the Hexxer (10 Player)
8083,Realm First! Ascended: Hakkar (10 Player)
8084,Realm First! Ascended: High Priestess Jeklik (10 Player)
8085,Realm First! Ascended: High Priestess Arlokk (10 Player)
8086,Realm First! Ascended: Gahz'ranka (10 Player)
8087,Realm First! Ascended: Gri'lek (10 Player)
8088,Realm First! Ascended: Renataki (10 Player)
8089,Realm First! Ascended: Wushoolay (10 Player)
8090,Realm First! Ascended: Hazza'rah (10 Player)
8091,Realm First! Ascended: High Priest Venoxis (25 Player)
8092,Realm First! Ascended: High Priestess Mar'li (25 Player)
8093,Realm First! Ascended: Bloodlord Mandokir (25 Player)
8094,Realm First! Ascended: High Priest Thekal (25 Player)
8095,Realm First! Ascended: Jin'do the Hexxer (25 Player)
8096,Realm First! Ascended: Hakkar (25 Player)
8097,Realm First! Ascended: High Priestess Jeklik (25 Player)
8098,Realm First! Ascended: High Priestess Arlokk (25 Player)
8099,Realm First! Ascended: Gahz'ranka (25 Player)
8100,Realm First! Ascended: Gri'lek (25 Player)
8101,Realm First! Ascended: Renataki (25 Player)
8102,Realm First! Ascended: Wushoolay (25 Player)
8103,Realm First! Ascended: Hazza'rah (25 Player)
8104,Nightmare Mode Flex: High Priest Venoxis
8105,Nightmare Mode Flex: High Priestess Mar'li
8106,Nightmare Mode Flex: Bloodlord Mandokir
8107,Nightmare Mode Flex: High Priest Thekal
8108,Nightmare Mode Flex: Jin'do the Hexxer
8109,Nightmare Mode Flex: Hakkar
8110,Nightmare Mode Flex: High Priestess Jeklik
8111,Nightmare Mode Flex: High Priestess Arlokk
8112,Nightmare Mode Flex: Gahz-ranka
8113,Nightmare Mode Flex: Gri-lek
8114,Nightmare Mode Flex: Renataki
8115,Nightmare Mode Flex: Wushoolay
8116,Nightmare Mode Flex: Hazza-rah
8117,Nightmare Mode Flex Heroic: High Priest Venoxis
8118,Nightmare Mode Flex Heroic: High Priestess Mar'li
8119,Nightmare Mode Flex Heroic: Bloodlord Mandokir
8120,Nightmare Mode Flex Heroic: High Priest Thekal
8121,Nightmare Mode Flex Heroic: Jin'do the Hexxer
8122,Nightmare Mode Flex Heroic: Hakkar
8123,Nightmare Mode Flex Heroic: High Priestess Jeklik
8124,Nightmare Mode Flex Heroic: High Priestess Arlokk
8125,Nightmare Mode Flex Heroic: Gahz-ranka
8126,Nightmare Mode Flex Heroic: Gri-lek
8127,Nightmare Mode Flex Heroic: Renataki
8128,Nightmare Mode Flex Heroic: Wushoolay
8129,Nightmare Mode Flex Heroic: Hazza-rah
8130,Nightmare Mode Ascended: High Priest Venoxis (10 Player)
8131,Nightmare Mode Ascended: High Priestess Mar'li (10 Player)
8132,Nightmare Mode Ascended: Bloodlord Mandokir (10 Player)
8133,Nightmare Mode Ascended: High Priest Thekal (10 Player)
8134,Nightmare Mode Ascended: Jin'do the Hexxer (10 Player)
8135,Nightmare Mode Ascended: Hakkar (10 Player)
8136,Nightmare Mode Ascended: High Priestess Jeklik (10 Player)
8137,Nightmare Mode Ascended: High Priestess Arlokk (10 Player)
8138,Nightmare Mode Ascended: Gahz-ranka (10 Player)
8139,Nightmare Mode Ascended: Gri-lek (10 Player)
8140,Nightmare Mode Ascended: Renataki (10 Player)
8141,Nightmare Mode Ascended: Wushoolay (10 Player)
8142,Nightmare Mode Ascended: Hazza-rah (10 Player)
8143,Nightmare Mode Ascended: High Priest Venoxis (25 Player)
8144,Nightmare Mode Ascended: High Priestess Mar'li (25 Player)
8145,Nightmare Mode Ascended: Bloodlord Mandokir (25 Player)
8146,Nightmare Mode Ascended: High Priest Thekal (25 Player)
8147,Nightmare Mode Ascended: Jin'do the Hexxer (25 Player)
8148,Nightmare Mode Ascended: Hakkar (25 Player)
8149,Nightmare Mode Ascended: High Priestess Jeklik (25 Player)
8150,Nightmare Mode Ascended: High Priestess Arlokk (25 Player)
8151,Nightmare Mode Ascended: Gahz-ranka (25 Player)
8152,Nightmare Mode Ascended: Gri-lek (25 Player)
8153,Nightmare Mode Ascended: Renataki (25 Player)
8154,Nightmare Mode Ascended: Wushoolay (25 Player)
8155,Nightmare Mode Ascended: Hazza-rah (25 Player)
8156,Realm First! Nightmare Mode Flex: High Priest Venoxis
8157,Realm First! Nightmare Mode Flex: High Priestess Mar'li
8158,Realm First! Nightmare Mode Flex: Bloodlord Mandokir
8159,Realm First! Nightmare Mode Flex: High Priest Thekal
8160,Realm First! Nightmare Mode Flex: Jin'do the Hexxer
8161,Realm First! Nightmare Mode Flex: Hakkar
8162,Realm First! Nightmare Mode Flex: High Priestess Jeklik
8163,Realm First! Nightmare Mode Flex: High Priestess Arlokk
8164,Realm First! Nightmare Mode Flex: Gahz-ranka
8165,Realm First! Nightmare Mode Flex: Gri-lek
8166,Realm First! Nightmare Mode Flex: Renataki
8167,Realm First! Nightmare Mode Flex: Wushoolay
8168,Realm First! Nightmare Mode Flex: Hazza-rah
8169,Realm First! Nightmare Mode Flex Heroic: High Priest Venoxis
8170,Realm First! Nightmare Mode Flex Heroic: High Priestess Mar'li
8171,Realm First! Nightmare Mode Flex Heroic: Bloodlord Mandokir
8172,Realm First! Nightmare Mode Flex Heroic: High Priest Thekal
8173,Realm First! Nightmare Mode Flex Heroic: Jin'do the Hexxer
8174,Realm First! Nightmare Mode Flex Heroic: Hakkar
8175,Realm First! Nightmare Mode Flex Heroic: High Priestess Jeklik
8176,Realm First! Nightmare Mode Flex Heroic: High Priestess Arlokk
8177,Realm First! Nightmare Mode Flex Heroic: Gahz-ranka
8178,Realm First! Nightmare Mode Flex Heroic: Gri-lek
8179,Realm First! Nightmare Mode Flex Heroic: Renataki
8180,Realm First! Nightmare Mode Flex Heroic: Wushoolay
8181,Realm First! Nightmare Mode Flex Heroic: Hazza-rah
8182,Realm First! Nightmare Mode Ascended: High Priest Venoxis (10 Player)
8183,Realm First! Nightmare Mode Ascended: High Priestess Mar'li (10 Player)
8184,Realm First! Nightmare Mode Ascended: Bloodlord Mandokir (10 Player)
8185,Realm First! Nightmare Mode Ascended: High Priest Thekal (10 Player)
8186,Realm First! Nightmare Mode Ascended: Jin'do the Hexxer (10 Player)
8187,Realm First! Nightmare Mode Ascended: Hakkar (10 Player)
8188,Realm First! Nightmare Mode Ascended: High Priestess Jeklik (10 Player)
8189,Realm First! Nightmare Mode Ascended: High Priestess Arlokk (10 Player)
8190,Realm First! Nightmare Mode Ascended: Gahz-ranka (10 Player)
8191,Realm First! Nightmare Mode Ascended: Gri-lek (10 Player)
8192,Realm First! Nightmare Mode Ascended: Renataki (10 Player)
8193,Realm First! Nightmare Mode Ascended: Wushoolay (10 Player)
8194,Realm First! Nightmare Mode Ascended: Hazza-rah (10 Player)
8195,Realm First! Nightmare Mode Ascended: High Priest Venoxis (25 Player)
8196,Realm First! Nightmare Mode Ascended: High Priestess Mar'li (25 Player)
8197,Realm First! Nightmare Mode Ascended: Bloodlord Mandokir (25 Player)
8198,Realm First! Nightmare Mode Ascended: High Priest Thekal (25 Player)
8199,Realm First! Nightmare Mode Ascended: Jin'do the Hexxer (25 Player)
8200,Realm First! Nightmare Mode Ascended: Hakkar (25 Player)
8201,Realm First! Nightmare Mode Ascended: High Priestess Jeklik (25 Player)
